County,Date,Status,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated,Region,County.FIPS.Character,State.Name,State.FIPS.Character,State.Abb,pop2018,GrowthRate,Density,Detroit
Not Detroit,2020-09-02T00:00:00Z,Total,481,3,49067,1676,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-03T00:00:00Z,Total,432,5,49499,1681,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-04T00:00:00Z,Total,400,1,49899,1682,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-05T00:00:00Z,Total,329,5,50228,1687,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-06T00:00:00Z,Total,331,4,50559,1691,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-07T00:00:00Z,Total,403,3,50962,1694,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-08T00:00:00Z,Total,528,3,51490,1697,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-09T00:00:00Z,Total,559,2,52049,1699,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-10T00:00:00Z,Total,447,3,52496,1702,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-11T00:00:00Z,Total,523,3,53019,1705,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-12T00:00:00Z,Total,365,2,53384,1707,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-13T00:00:00Z,Total,417,4,53801,1711,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-14T00:00:00Z,Total,604,4,54405,1715,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-15T00:00:00Z,Total,583,4,54988,1719,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-16T00:00:00Z,Total,568,5,55556,1724,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-17T00:00:00Z,Total,516,6,56072,1730,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-18T00:00:00Z,Total,561,3,56633,1733,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-19T00:00:00Z,Total,387,5,57020,1738,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-20T00:00:00Z,Total,460,2,57480,1740,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-21T00:00:00Z,Total,718,3,58198,1743,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-22T00:00:00Z,Total,683,3,58881,1746,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-23T00:00:00Z,Total,697,9,59578,1755,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-24T00:00:00Z,Total,644,5,60222,1760,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-25T00:00:00Z,Total,646,5,60868,1765,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-26T00:00:00Z,Total,539,9,61407,1774,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-27T00:00:00Z,Total,520,5,61927,1779,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-28T00:00:00Z,Total,715,8,62642,1787,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-29T00:00:00Z,Total,637,10,63279,1797,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-30T00:00:00Z,Total,633,7,63912,1804,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-01T00:00:00Z,Total,527,5,64439,1809,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-02T00:00:00Z,Total,477,4,64916,1813,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-03T00:00:00Z,Total,371,11,65287,1824,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-04T00:00:00Z,Total,244,5,65531,1829,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-05T00:00:00Z,Total,423,9,65954,1838,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-06T00:00:00Z,Total,483,4,66437,1842,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-07T00:00:00Z,Total,249,14,66686,1856,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-08T00:00:00Z,Total,50,1,66736,1857,2020-10-08T14:14:09Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
